session	deer_id	occasion	trap.id
test	192	1	360
test	192	1	360
test	192	3	360
test	192	3	360
test	192	5	360
test	328	5	360
test	192	6	360
test	192	6	360
test	192	7	360
test	192	7	360
test	192	8	360
test	192	10	360
test	192	11	360
test	192	14	360
test	192	15	360
test	192	15	360
test	192	15	360
test	192	17	360
test	192	18	360
test	192	19	360
test	346	19	360
test	328	20	360
test	192	20	360
test	192	21	360
test	192	24	360
test	192	24	360
test	328	24	360
test	192	25	360
test	192	25	360
test	328	25	360
test	192	26	360
test	192	26	360
test	192	26	360
test	192	27	360
test	192	29	360
test	192	29	360
test	192	29	360
test	192	30	360
test	346	1	361
test	346	1	361
test	334	1	361
test	334	2	361
test	334	4	361
test	346	5	361
test	328	5	361
test	334	6	361
test	346	6	361
test	346	7	361
test	328	8	361
test	328	9	361
test	328	11	361
test	328	11	361
test	334	13	361
test	346	13	361
test	346	13	361
test	346	13	361
test	334	15	361
test	346	17	361
test	328	20	361
test	328	20	361
test	334	21	361
test	346	23	361
test	334	24	361
test	286	28	361
test	334	29	361
test	334	30	361
test	241	11	362
test	241	13	362
test	241	16	362
test	241	19	362
test	341	4	363
test	341	4	363
test	341	6	363
test	341	7	363
test	341	7	363
test	277	8	363
test	341	11	363
test	341	12	363
test	341	20	363
test	277	22	363
test	293	23	363
test	341	27	363
test	341	28	363
test	52	1	364
test	277	2	364
test	277	2	364
test	255	2	364
test	277	6	364
test	255	10	364
test	255	10	364
test	255	10	364
test	255	10	364
test	55	11	364
test	52	16	364
test	266	18	364
test	55	19	364
test	266	21	364
test	266	21	364
test	277	22	364
test	293	25	364
test	55	25	364
test	277	25	364
test	266	25	364
test	255	27	364
test	266	27	364
test	266	27	364
test	341	27	364
test	255	28	364
test	55	4	365
test	260	4	365
test	260	4	365
test	149	5	365
test	260	8	365
test	255	9	365
test	255	10	365
test	255	10	365
test	55	19	365
test	266	22	365
test	255	22	365
test	55	22	365
test	260	26	365
test	55	27	365
test	55	27	365
test	55	28	365
test	260	29	365
test	318	30	365
test	298	1	366
test	298	2	366
test	298	2	366
test	335	3	366
test	298	3	366
test	203	3	366
test	203	3	366
test	298	4	366
test	298	4	366
test	298	4	366
test	298	4	366
test	298	5	366
test	298	5	366
test	298	5	366
test	298	6	366
test	203	6	366
test	298	6	366
test	298	7	366
test	298	8	366
test	298	9	366
test	298	10	366
test	298	10	366
test	298	11	366
test	298	11	366
test	298	12	366
test	298	12	366
test	298	12	366
test	298	14	366
test	203	14	366
test	298	15	366
test	298	15	366
test	335	16	366
test	298	17	366
test	298	17	366
test	298	17	366
test	298	18	366
test	298	18	366
test	298	19	366
test	298	19	366
test	298	19	366
test	335	20	366
test	335	20	366
test	298	20	366
test	298	20	366
test	203	20	366
test	335	20	366
test	298	20	366
test	298	21	366
test	203	21	366
test	298	22	366
test	335	22	366
test	298	23	366
test	298	23	366
test	298	23	366
test	298	23	366
test	298	25	366
test	298	25	366
test	335	25	366
test	298	26	366
test	298	27	366
test	298	29	366
test	298	30	366
test	176	2	367
test	176	4	367
test	176	5	367
test	176	6	367
test	176	7	367
test	176	8	367
test	335	12	367
test	176	12	367
test	176	13	367
test	176	15	367
test	176	15	367
test	335	18	367
test	176	19	367
test	176	19	367
test	335	20	367
test	176	21	367
test	176	21	367
test	335	21	367
test	176	21	367
test	176	22	367
test	176	26	367
test	176	26	367
test	176	28	367
test	203	29	367
test	197	1	368
test	197	20	368
test	344	1	369
test	197	8	369
test	344	8	369
test	344	23	369
test	197	25	369
test	197	25	369
test	273	29	369
test	273	29	369
test	280	1	370
test	38	1	370
test	38	1	370
test	280	1	370
test	273	1	370
test	273	1	370
test	280	2	370
test	43	3	370
test	280	4	370
test	38	5	370
test	43	5	370
test	280	6	370
test	280	6	370
test	108	6	370
test	280	7	370
test	280	7	370
test	280	7	370
test	280	7	370
test	280	11	370
test	38	13	370
test	280	13	370
test	280	14	370
test	280	15	370
test	38	15	370
test	108	18	370
test	38	18	370
test	108	19	370
test	38	19	370
test	38	20	370
test	280	21	370
test	280	23	370
test	280	25	370
test	280	26	370
test	191	26	370
test	280	27	370
test	344	28	370
test	43	29	370
test	280	30	370
test	280	30	370
test	101	2	371
test	101	3	371
test	101	4	371
test	101	4	371
test	101	5	371
test	191	5	371
test	191	6	371
test	191	6	371
test	191	7	371
test	101	7	371
test	191	7	371
test	101	9	371
test	101	9	371
test	280	10	371
test	280	10	371
test	101	11	371
test	191	12	371
test	101	13	371
test	101	13	371
test	101	14	371
test	191	15	371
test	191	16	371
test	101	16	371
test	101	17	371
test	101	17	371
test	101	18	371
test	101	20	371
test	101	20	371
test	101	20	371
test	101	21	371
test	101	22	371
test	101	23	371
test	101	23	371
test	191	24	371
test	191	24	371
test	101	25	371
test	101	26	371
test	101	27	371
test	101	28	371
test	191	28	371
test	101	30	371
test	342	2	372
test	290	8	372
test	132	18	372
test	290	20	372
test	290	23	372
test	342	26	372
test	130	1	373
test	130	1	373
test	232	2	373
test	232	3	373
test	130	3	373
test	130	3	373
test	130	4	373
test	130	4	373
test	130	5	373
test	232	6	373
test	232	6	373
test	130	6	373
test	130	6	373
test	130	8	373
test	232	8	373
test	232	8	373
test	130	10	373
test	130	11	373
test	232	11	373
test	130	12	373
test	130	13	373
test	232	13	373
test	130	14	373
test	130	15	373
test	130	15	373
test	130	15	373
test	130	15	373
test	130	15	373
test	130	16	373
test	130	16	373
test	130	18	373
test	232	18	373
test	232	18	373
test	232	18	373
test	130	18	373
test	130	19	373
test	66	20	373
test	130	21	373
test	130	21	373
test	232	21	373
test	130	21	373
test	232	21	373
test	232	22	373
test	130	22	373
test	66	23	373
test	130	23	373
test	232	26	373
test	232	27	373
test	130	28	373
test	66	28	373
test	130	29	373
test	130	30	373
test	130	30	373
test	232	5	374
test	232	5	374
test	229	20	374
test	229	25	374
test	130	25	374
test	66	28	374
test	66	28	374
test	56	3	375
test	354	3	375
test	229	6	375
test	229	6	375
test	168	12	375
test	56	12	375
test	56	12	375
test	229	17	375
test	354	19	375
test	229	20	375
test	97	22	375
test	56	23	375
test	229	25	375
test	168	26	375
test	56	26	375
test	56	26	375
test	207	4	376
test	207	7	376
